fiscal_year,month,calendar_year,prefecture_ja,prefecture_key,incidents,injured,killed,source_url,publish_date,pdf_created,source_file,method
2023,1,2024,宮城県,miyagi,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,2,2024,宮城県,miyagi,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,3,2024,宮城県,miyagi,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,4,2023,秋田県,akita,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,5,2023,秋田県,akita,3,3,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,6,2023,秋田県,akita,2,2,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,7,2023,秋田県,akita,4,4,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,8,2023,秋田県,akita,3,3,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,9,2023,秋田県,akita,16,16,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,10,2023,秋田県,akita,26,34,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,11,2023,秋田県,akita,8,8,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,12,2023,秋田県,akita,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,1,2024,秋田県,akita,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,2,2024,秋田県,akita,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,3,2024,秋田県,akita,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,4,2023,山形県,yamagata,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,5,2023,山形県,yamagata,1,1,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,6,2023,山形県,yamagata,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,7,2023,山形県,yamagata,1,1,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,8,2023,山形県,yamagata,2,2,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,9,2023,山形県,yamagata,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,10,2023,山形県,yamagata,1,1,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,11,2023,山形県,yamagata,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,12,2023,山形県,yamagata,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,1,2024,山形県,yamagata,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,2,2024,山形県,yamagata,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,3,2024,山形県,yamagata,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,4,2023,福島県,fukushima,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,5,2023,福島県,fukushima,3,3,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,6,2023,福島県,fukushima,2,2,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,7,2023,福島県,fukushima,2,2,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,8,2023,福島県,fukushima,2,2,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,9,2023,福島県,fukushima,4,4,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,10,2023,福島県,fukushima,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,11,2023,福島県,fukushima,1,1,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,12,2023,福島県,fukushima,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,1,2024,福島県,fukushima,1,1,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,2,2024,福島県,fukushima,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,3,2024,福島県,fukushima,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,4,2023,茨城県,ibaraki,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,5,2023,茨城県,ibaraki,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,6,2023,茨城県,ibaraki,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,7,2023,茨城県,ibaraki,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,8,2023,茨城県,ibaraki,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,9,2023,茨城県,ibaraki,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,10,2023,茨城県,ibaraki,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,11,2023,茨城県,ibaraki,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,12,2023,茨城県,ibaraki,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,1,2024,茨城県,ibaraki,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,2,2024,茨城県,ibaraki,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,3,2024,茨城県,ibaraki,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,4,2023,栃木県,tochigi,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,5,2023,栃木県,tochigi,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,6,2023,栃木県,tochigi,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,7,2023,栃木県,tochigi,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,8,2023,栃木県,tochigi,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,9,2023,栃木県,tochigi,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,10,2023,栃木県,tochigi,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,11,2023,栃木県,tochigi,1,1,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,12,2023,栃木県,tochigi,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,1,2024,栃木県,tochigi,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,2,2024,栃木県,tochigi,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,3,2024,栃木県,tochigi,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,4,2023,群馬県,gunma,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,5,2023,群馬県,gunma,1,1,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,6,2023,群馬県,gunma,1,1,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,7,2023,群馬県,gunma,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,8,2023,群馬県,gunma,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,9,2023,群馬県,gunma,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,10,2023,群馬県,gunma,1,1,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,11,2023,群馬県,gunma,1,1,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,12,2023,群馬県,gunma,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,1,2024,群馬県,gunma,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,2,2024,群馬県,gunma,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,3,2024,群馬県,gunma,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,4,2023,埼玉県,saitama,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,5,2023,埼玉県,saitama,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,6,2023,埼玉県,saitama,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,7,2023,埼玉県,saitama,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,8,2023,埼玉県,saitama,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,9,2023,埼玉県,saitama,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,10,2023,埼玉県,saitama,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,11,2023,埼玉県,saitama,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,12,2023,埼玉県,saitama,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,1,2024,埼玉県,saitama,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,2,2024,埼玉県,saitama,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,3,2024,埼玉県,saitama,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,4,2023,千葉県,chiba,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,5,2023,千葉県,chiba,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,6,2023,千葉県,chiba,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,7,2023,千葉県,chiba,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,8,2023,千葉県,chiba,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,9,2023,千葉県,chiba,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,10,2023,千葉県,chiba,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,11,2023,千葉県,chiba,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,12,2023,千葉県,chiba,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,1,2024,千葉県,chiba,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,2,2024,千葉県,chiba,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,3,2024,千葉県,chiba,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,4,2023,東京都,tokyo,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,5,2023,東京都,tokyo,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2023,6,2023,東京都,tokyo,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/r05injury-qe.pdf,2025-06-14,2025-05-12,raw/env/r05injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
